state,positive,negative,hospitalized,death,date 
MN,322312,2223615,17111,3615,20-12-01
MN,318763,2217580,16791,3593,20-11-30
MN,312969,2206087,16643,3578,20-11-29
MN,304023,2170530,16423,3521,20-11-28
MN,295001,2131220,16043,3476,20-11-27
MN,289303,2113887,15766,3375,20-11-26
MN,289303,2113887,15766,3375,20-11-25
MN,282916,2087289,15444,3303,20-11-24
MN,276500,2069219,15106,3265,20-11-23
MN,270157,2048597,14929,3241,20-11-22
MN,262952,2019406,14745,3201,20-11-21
MN,256700,2007578,14462,3150,20-11-20
MN,249906,1986910,14171,3082,20-11-19
MN,242043,1965766,13892,3010,20-11-18
MN,236949,1954244,13594,2943,20-11-17
MN,231018,1945267,13251,2917,20-11-16
MN,223581,1927701,13074,2905,20-11-15
MN,216028,1903051,12915,2874,20-11-14
MN,207339,1888174,12644,2839,20-11-13
MN,201795,1868919,12443,2793,20-11-12
MN,194570,1850746,12151,2754,20-11-11
MN,189681,1844204,11933,2698,20-11-10
MN,184788,1834067,11671,2675,20-11-09
MN,180862,1823720,11527,2656,20-11-08
MN,174954,1808489,11394,2625,20-11-07
MN,170307,1793542,11193,2591,20-11-06
MN,164865,1776631,11016,2555,20-11-05
MN,160923,1759542,10849,2530,20-11-04
MN,157096,1742917,10647,2499,20-11-03
MN,153620,1739289,10437,2484,20-11-02
MN,150672,1719173,10334,2475,20-11-01
MN,148472,1705786,10270,2457,20-10-31
MN,145465,1691334,10119,2437,20-10-30
MN,142311,1678084,9991,2419,20-10-29
MN,139444,1662060,9855,2387,20-10-28
MN,137536,1654542,9729,2368,20-10-27
MN,135372,1648940,9588,2353,20-10-26
MN,133802,1636931,9511,2349,20-10-25
MN,132122,1611993,9444,2328,20-10-24
MN,129863,1604382,9338,2314,20-10-23
MN,128152,1594745,9226,2301,20-10-22
MN,126591,1581923,9147,2281,20-10-21
MN,125531,1574734,9042,2246,20-10-20
MN,124439,1570130,8916,2239,20-10-19
MN,122812,1558506,8866,2234,20-10-18
MN,121090,1540533,8801,2217,20-10-17
MN,119396,1527559,8718,2212,20-10-16
MN,117106,1506411,8652,2199,20-10-15
MN,115943,1497468,8585,2180,20-10-14
MN,114574,1486287,8500,2204,20-10-13
MN,113439,1476313,8421,2197,20-10-12
MN,112268,1466456,8354,2194,20-10-11
MN,110828,1450275,8302,2184,20-10-10
MN,109312,1434230,8251,2174,20-10-09
MN,107922,1418637,8187,2160,20-10-08
MN,106651,1404490,8089,2154,20-10-07
MN,105740,1396996,8020,2140,20-10-06
MN,104799,1389378,7940,2136,20-10-05
MN,103826,1376393,7887,2133,20-10-04
MN,102787,1359745,7846,2126,20-10-03
MN,101366,1345684,7793,2112,20-10-02
MN,100200,1329375,7758,2102,20-10-01
MN,99134,1315567,7701,2089,20-09-30
MN,98447,1308131,7633,2072,20-09-29
MN,97638,1300227,7546,2067,20-09-28
MN,96734,1287778,7493,2060,20-09-27
MN,95659,1273023,7443,2056,20-09-26
MN,94189,1256967,7391,2046,20-09-25
MN,93012,1243839,7335,2040,20-09-24
MN,92100,1231851,7303,2037,20-09-23
MN,91422,1226011,7253,2031,20-09-22
MN,90942,1221995,7199,2021,20-09-21
MN,90017,1213458,7163,2017,20-09-20
MN,88721,1202674,7124,2015,20-09-19
MN,87807,1191030,7091,2002,20-09-18
MN,86722,1176824,7050,1994,20-09-17
MN,85813,1166579,7019,1985,20-09-16
MN,85351,1162516,6979,1979,20-09-15
MN,84949,1158406,6954,1974,20-09-14
MN,84311,1148994,6931,1971,20-09-13
MN,83588,1138934,6899,1958,20-09-12
MN,82716,1129844,6863,1949,20-09-11
MN,82249,1123252,6830,1936,20-09-10
MN,81868,1122325,6792,1921,20-09-09
MN,81608,1120262,6760,1914,20-09-08
MN,81225,1116450,6743,1912,20-09-07
MN,80587,1107706,6719,1909,20-09-06
MN,79880,1097920,6676,1903,20-09-05
MN,78966,1089341,6635,1899,20-09-04
MN,78123,1080265,6592,1889,20-09-03
MN,77085,1073769,6566,1882,20-09-02
MN,76355,1056567,6520,1872,20-09-01
MN,75864,1052159,6480,1866,20-08-31
MN,75189,1046882,6454,1865,20-08-30
MN,74257,1036880,6411,1863,20-08-29
MN,73240,1028470,6357,1859,20-08-28
MN,72390,1021100,6326,1855,20-08-27
MN,71236,1007811,6274,1842,20-08-26
MN,70707,1001819,6238,1825,20-08-25
MN,70298,997512,6195,1817,20-08-24
MN,69584,990736,6151,1813,20-08-23
MN,68867,982389,6113,1807,20-08-22
MN,68133,973404,6064,1799,20-08-21
MN,67308,962785,6019,1791,20-08-20
MN,66618,954308,5988,1784,20-08-19
MN,66061,937245,5932,1767,20-08-18
MN,65716,934307,5886,1758,20-08-17
MN,65152,928902,5851,1752,20-08-16
MN,64413,920060,5822,1745,20-08-15
MN,63723,909823,5783,1739,20-08-14
MN,62993,900103,5742,1731,20-08-13
MN,62303,890482,5711,1724,20-08-12
MN,61839,884191,5661,1707,20-08-11
MN,61516,882644,5606,1701,20-08-10
MN,60898,874075,5555,1698,20-08-09
MN,60101,861296,5506,1689,20-08-08
MN,59185,851086,5458,1681,20-08-07
MN,58640,840840,5421,1677,20-08-06
MN,57779,829844,5373,1670,20-08-05
MN,57162,820949,5346,1660,20-08-04
MN,56560,815444,5298,1656,20-08-03
MN,55947,802394,5241,1654,20-08-02
MN,55188,791080,5208,1646,20-08-01
MN,54463,779891,5155,1640,20-07-31
MN,53692,954190,5112,1634,20-07-30
MN,52947,940144,5077,1629,20-07-29
MN,52281,927707,5028,1620,20-07-28
MN,51803,918923,4961,1616,20-07-27
MN,51153,906221,4920,1614,20-07-26
MN,50291,890405,4889,1611,20-07-25
MN,49488,873388,4852,1606,20-07-24
MN,48721,856594,4818,1601,20-07-23
MN,47961,840590,4771,1592,20-07-22
MN,47457,829402,4723,1588,20-07-21
MN,47107,820303,4678,1585,20-07-20
MN,46204,806984,4627,1581,20-07-19
MN,45470,790492,4602,1578,20-07-18
MN,45013,774498,4563,1573,20-07-17
MN,44347,760865,4526,1566,20-07-16
MN,43742,746755,4495,1558,20-07-15
MN,43170,734444,4452,1548,20-07-14
MN,42772,726217,4424,1542,20-07-13
MN,42281,712771,4399,1540,20-07-12
MN,41571,700524,4366,1537,20-07-11
MN,40767,685058,4329,1533,20-07-10
MN,40163,665277,4305,1528,20-07-09
MN,39589,653381,4272,1523,20-07-08
MN,39133,646114,4252,1514,20-07-07
MN,38569,641124,4219,1511,20-07-06
MN,38136,635879,4170,1508,20-07-05
MN,37624,607548,4139,1503,20-07-04
MN,37624,607548,4139,1503,20-07-03
MN,37210,593217,4112,1495,20-07-02
MN,36716,580391,4081,1482,20-07-01
MN,36303,569013,4054,1476,20-06-30
MN,35861,557094,4031,1470,20-06-29
MN,35549,549868,4010,1460,20-06-28
MN,35033,533874,3986,1452,20-06-27
MN,34616,522662,3966,1446,20-06-26
MN,34123,508573,3943,1441,20-06-25
MN,33763,495880,3897,1432,20-06-24
MN,33469,486576,3860,1425,20-06-23
MN,33227,479910,3830,1416,20-06-22
MN,32920,471443,3797,1412,20-06-21
MN,32467,459576,3767,1404,20-06-20
MN,32031,443121,3748,1393,20-06-19
MN,31675,429204,3718,1376,20-06-18
MN,31296,417291,3689,1357,20-06-17
MN,30882,398263,3658,1344,20-06-16
MN,30693,392229,3630,1335,20-06-15
MN,30471,387239,3610,1329,20-06-14
MN,30465,387245,3581,1314,20-06-13
MN,30463,377589,3557,1305,20-06-12
MN,30418,364816,3522,1280,20-06-11
MN,30199,351634,3482,1267,20-06-10
MN,29866,339927,3441,1228,20-06-09
MN,29436,331476,3401,1208,20-06-08
MN,28988,324153,3367,1197,20-06-07
MN,28853,314744,3336,1181,20-06-06
MN,28688,304497,3289,1159,20-06-05
MN,28290,293858,3253,1126,20-06-04
MN,27889,283319,3203,1097,20-06-03
MN,27376,267931,3134,1082,20-06-02
MN,26897,260739,3086,1060,20-06-01
MN,26322,257133,3047,1050,20-05-31
MN,26181,250392,3011,1036,20-05-30
MN,26013,242124,2936,1006,20-05-29
MN,25559,232195,2880,977,20-05-28
MN,24988,222821,2796,942,20-05-27
MN,24308,213974,2709,908,20-05-26
MN,23524,207816,2676,890,20-05-25
MN,23121,201566,2588,878,20-05-24
MN,22765,194941,2534,861,20-05-23
MN,22374,186436,2432,851,20-05-22
MN,21582,177506,2380,818,20-05-21
MN,20609,170199,2308,786,20-05-20
MN,19842,164009,2221,757,20-05-19
MN,18987,158487,2128,740,20-05-18
MN,18016,153069,2090,731,20-05-17
MN,17705,147399,2039,709,20-05-16
MN,17363,139773,1985,692,20-05-15
MN,16565,131443,1915,663,20-05-14
MN,15772,125502,1851,638,20-05-13
MN,15043,118934,1799,614,20-05-12
MN,14379,115585,1716,591,20-05-11
MN,13552,111109,1657,578,20-05-10
MN,13321,106040,1612,558,20-05-09
MN,13040,101408,1549,534,20-05-08
MN,12328,97244,1459,508,20-05-07
MN,11510,93047,1405,485,20-05-06
MN,10876,89202,1350,455,20-05-05
MN,10235,86677,1271,428,20-05-04
MN,9411,83433,1199,419,20-05-03
MN,9071,80609,1159,395,20-05-02
MN,8736,77214,1096,371,20-05-01
MN,8116,73349,1044,343,20-04-30
MN,7468,69650,950,319,20-04-29
MN,6788,63248,912,301,20-04-28
MN,6187,60503,861,286,20-04-27
MN,5512,59161,829,272,20-04-26
MN,5127,56982,797,244,20-04-25
MN,4788,54706,756,221,20-04-24
MN,4270,52144,712,200,20-04-23
MN,3758,50165,660,179,20-04-22
MN,3452,48341,629,160,20-04-21
MN,3190,46854,602,143,20-04-20
MN,2914,46288,574,134,20-04-19
MN,2788,45182,561,121,20-04-18
MN,2668,43820,518,111,20-04-17
MN,2486,42536,475,94,20-04-16
MN,2321,41245,445,87,20-04-15
MN,2165,39705,405,79,20-04-14
MN,2012,38667,361,70,20-04-13
MN,1864,38030,361,70,20-04-12
MN,1806,36898,340,64,20-04-11
MN,1732,35346,317,57,20-04-10
MN,1637,33682,293,50,20-04-09
MN,1534,31954,271,39,20-04-08
MN,1432,30603,242,34,20-04-07
MN,1330,29155,223,30,20-04-06
MN,1217,28090,202,29,20-04-05
MN,1158,26687,180,24,20-04-04
MN,1119,25063,156,22,20-04-03
MN,1056,23780,138,18,20-04-02
MN,973,21880,122,17,20-04-01
MN,916,20935,112,12,20-03-31
MN,823,19512,92,10,20-03-30
MN,725,18566,75,9,20-03-29
MN,687,17395,57,5,20-03-28
MN,640,13605,51,4,20-03-27
MN,565,12604,41,2,20-03-26
MN,502,11188,35,1,20-03-25
MN,444,5550,21,1,20-03-24
MN,393,4511,17,1,20-03-23
MN,349,4511,12,1,20-03-22
MN,327,3952,0,1,20-03-21
MN,303,3741,0,0,20-03-20
MN,287,2949,0,0,20-03-19
MN,269,2685,0,0,20-03-18
MN,246,2276,0,0,20-03-17
MN,179,1839,0,0,20-03-16
MN,128,1387,0,0,20-03-15
MN,90,847,0,0,20-03-14
MN,62,541,0,0,20-03-13
MN,43,307,0,0,20-03-12
MN,21,217,0,0,20-03-11
MN,11,132,0,0,20-03-10
MN,5,80,0,0,20-03-09
MN,2,48,0,0,20-03-08
MN,2,48,0,0,20-03-07
MN,1,36,0,0,20-03-06
MO,480643,1878583,0,8161,21-03-07
MO,480352,1875633,0,8161,21-03-06
MO,479966,1872325,0,8158,21-03-05
MO,479536,1868601,0,8150,21-03-04
MO,479069,1865013,0,8148,21-03-03
MO,478682,1862141,0,7932,21-03-02
MO,478416,1859688,0,7919,21-03-01
MO,478224,1857446,0,7919,21-02-28
MO,477950,1854790,0,7920,21-02-27
MO,477472,1851725,0,7913,21-02-26
MO,477078,1848736,0,7902,21-02-25
MO,476351,1843214,0,7894,21-02-24
MO,475791,1840357,0,7885,21-02-23
MO,475348,1838390,0,7715,21-02-22
MO,474997,1836185,0,7715,21-02-21
MO,474587,1833540,0,7715,21-02-20
MO,474021,1830931,0,7709,21-02-19
MO,473459,1828169,0,7695,21-02-18
MO,472741,1825761,0,7470,21-02-17
MO,472143,1823860,0,7458,21-02-16
MO,471662,1822482,0,7455,21-02-15
MO,471241,1820443,0,7455,21-02-14
MO,470752,1817614,0,7453,21-02-13
MO,470107,1814869,0,7442,21-02-12
MO,469223,1811185,0,7431,21-02-11
MO,468189,1807096,0,7161,21-02-10
MO,467313,1803762,0,7149,21-02-09
MO,466664,1801580,0,7143,21-02-08
MO,466217,1799152,0,7143,21-02-07
MO,465448,1795918,0,7142,21-02-06
MO,464444,1792312,0,7130,21-02-05
MO,463119,1787509,0,7117,21-02-04
MO,461720,1783819,0,7098,21-02-03
MO,460487,1780072,0,7088,21-02-02
MO,459597,1778050,0,6748,21-02-01
MO,458819,1775389,0,6748,21-01-31
MO,457779,1771632,0,6748,21-01-30
MO,456530,1768095,0,6739,21-01-29
MO,454573,1761216,0,6725,21-01-28
MO,452937,1756529,0,6709,21-01-27
MO,451493,1752532,0,6686,21-01-26
MO,450414,1749965,0,6553,21-01-25
MO,449535,1747534,0,6548,21-01-24
MO,447398,1741799,0,6541,21-01-23
MO,445621,1737683,0,6527,21-01-22
MO,443838,1733393,0,6485,21-01-21
MO,441789,1728994,0,6461,21-01-20
MO,440197,1725757,0,6263,21-01-19
MO,438840,1722867,0,6256,21-01-18
MO,437549,1718998,0,6254,21-01-17
MO,436199,1715723,0,6253,21-01-16
MO,434188,1711110,0,6229,21-01-15
MO,431957,1706567,0,6201,21-01-14
MO,429177,1701829,0,6171,21-01-13
MO,427117,1698022,0,6155,21-01-12
MO,424986,1694664,0,5951,21-01-11
MO,423327,1691424,0,5948,21-01-10
MO,420583,1684961,0,5944,21-01-09
MO,416758,1678827,0,5912,21-01-08
MO,412426,1673741,0,5882,21-01-07
MO,408443,1670033,0,5858,21-01-06
MO,405589,1667274,0,5825,21-01-05
MO,402957,1664437,0,5562,21-01-04
MO,401761,1663191,0,5562,21-01-03
MO,399456,1660672,0,5543,21-01-02
MO,397299,1657381,0,5540,21-01-01
MO,392570,1652302,0,5519,20-12-31
MO,388856,1648969,0,5491,20-12-30
MO,386095,1645889,0,5433,20-12-29
MO,383616,1642614,0,5316,20-12-28
MO,382094,1641494,0,5312,20-12-27
MO,380643,1639659,0,5309,20-12-26
MO,378887,1636369,0,5308,20-12-25
MO,376811,1632525,0,5294,20-12-24
MO,373580,1627266,0,5255,20-12-23
MO,370439,1623409,0,5158,20-12-22
MO,368316,1620135,0,4947,20-12-21
MO,365186,1614780,0,4937,20-12-20
MO,363114,1611393,0,4904,20-12-19
MO,360330,1607366,0,4853,20-12-18
MO,356607,1600587,0,4834,20-12-17
MO,353038,1593659,0,4799,20-12-16
MO,350365,1589642,0,4754,20-12-15
MO,347603,1585640,0,4514,20-12-14
MO,345041,1580771,0,4511,20-12-13
MO,342347,1575439,0,4503,20-12-12
MO,338604,1569607,0,4481,20-12-11
MO,334704,1564049,0,4450,20-12-10
MO,330846,1556688,0,4383,20-12-09
MO,328206,1553295,0,4355,20-12-08
MO,324956,1549054,0,4194,20-12-07
MO,322298,1544226,0,4192,20-12-06
MO,318422,1537568,0,4181,20-12-05
MO,313421,1530641,0,4122,20-12-04
MO,309368,1525036,0,4102,20-12-03
MO,305370,1520005,0,4043,20-12-02
MO,302691,1516896,0,4006,20-12-01
MO,299762,1513931,0,3829,20-11-30
MO,295933,1509103,0,3823,20-11-29
MO,292740,1504793,0,3817,20-11-28
MO,290536,1500877,0,3809,20-11-27
MO,287263,1495454,0,3808,20-11-26
MO,282792,1487513,0,3776,20-11-25
MO,278661,1480542,0,3750,20-11-24
MO,274897,1475199,0,3561,20-11-23
MO,271527,1468193,0,3559,20-11-22
MO,267312,1459905,0,3555,20-11-21
MO,262436,1462090,0,3537,20-11-20
MO,257822,1454887,0,3507,20-11-19
MO,253473,1449003,0,3477,20-11-18
MO,248886,1443663,0,3453,20-11-17
MO,243169,1435403,0,3386,20-11-16
MO,239451,1430022,0,3374,20-11-15
MO,235722,1425308,0,3373,20-11-14
MO,229376,1418371,0,3359,20-11-13
MO,225371,1414193,0,3339,20-11-12
MO,220768,1407151,0,3323,20-11-11
MO,216697,1382473,0,3299,20-11-10
MO,212441,1395434,0,3153,20-11-09
MO,209197,1390418,0,3153,20-11-08
MO,205066,1373345,0,3150,20-11-07
MO,200507,1366724,0,3131,20-11-06
MO,196576,1360425,0,3106,20-11-05
MO,193023,1353932,0,3088,20-11-04
MO,190424,1348839,0,3064,20-11-03
MO,188186,1339912,0,3031,20-11-02
MO,185535,1333181,0,3026,20-11-01
MO,183186,1326969,0,3024,20-10-31
MO,180200,1319082,0,2925,20-10-30
MO,177693,1312924,0,2899,20-10-29
MO,174632,1306604,0,2870,20-10-28
MO,172717,1301688,0,2838,20-10-27
MO,171022,1294927,0,2810,20-10-26
MO,169495,1289345,0,2805,20-10-25
MO,167452,1282563,0,2801,20-10-24
MO,164534,1274782,0,2688,20-10-23
MO,162723,1269749,0,2657,20-10-22
MO,160869,1247005,0,2641,20-10-21
MO,159625,1234999,0,2615,20-10-20
MO,158101,1234999,0,2590,20-10-19
MO,156696,1229840,0,2582,20-10-18
MO,154928,1223735,0,2580,20-10-17
MO,152571,1208692,0,2459,20-10-16
MO,150554,1208692,0,2442,20-10-15
MO,148679,1203482,0,2420,20-10-14
MO,144230,1303437,0,2422,20-10-13
MO,144230,1303437,0,2422,20-10-12
MO,144230,1303437,0,2422,20-10-11
MO,144230,1303437,0,2422,20-10-10
MO,139164,1260455,0,2395,20-10-09
MO,137156,1249983,0,2259,20-10-08
MO,135651,1239364,0,2236,20-10-07
MO,134583,1232556,0,2200,20-10-06
MO,133418,1225250,0,2174,20-10-05
MO,132431,1218314,0,2173,20-10-04
MO,131105,1208451,0,2169,20-10-03
MO,129397,1196792,0,2144,20-10-02
MO,127912,1187506,0,2128,20-10-01
MO,126113,1178272,0,2118,20-09-30
MO,124762,1178272,0,2086,20-09-29
MO,124686,1178272,0,2064,20-09-28
MO,123406,1174700,0,2063,20-09-27
MO,122014,1167155,0,2063,20-09-26
MO,120298,1152867,0,1994,20-09-25
MO,118311,1141220,0,1952,20-09-24
MO,116946,1127617,0,1947,20-09-23
MO,115366,1126383,0,1864,20-09-22
MO,114307,1105252,0,1807,20-09-21
MO,112844,1099664,0,1795,20-09-20
MO,111516,1091108,0,1793,20-09-19
MO,110129,1080251,0,1780,20-09-18
MO,108334,1070247,0,1757,20-09-17
MO,106587,1057796,0,1739,20-09-16
MO,105396,1050356,0,1732,20-09-15
MO,104079,1041128,0,1714,20-09-14
MO,102747,1025953,0,1705,20-09-13
MO,101134,1012239,0,1704,20-09-12
MO,99160,997412,0,1701,20-09-11
MO,97591,986333,0,1691,20-09-10
MO,96475,974434,0,1673,20-09-09
MO,95113,966117,0,1661,20-09-08
MO,94340,960045,0,1659,20-09-07
MO,93434,952409,0,1658,20-09-06
MO,92202,946099,0,1639,20-09-05
MO,90215,931515,0,1562,20-09-04
MO,88610,919468,0,1545,20-09-03
MO,87213,910884,0,1542,20-09-02
MO,85755,905489,0,1538,20-09-01
MO,84697,898258,0,1530,20-08-31
MO,83655,890582,0,1508,20-08-30
MO,82190,883136,0,1496,20-08-29
MO,80992,873641,0,1464,20-08-28
MO,79574,863449,0,1450,20-08-27
MO,78062,854078,0,1449,20-08-26
MO,76636,847442,0,1440,20-08-25
MO,75944,843768,0,1426,20-08-24
MO,75075,839758,0,1426,20-08-23
MO,74257,830437,0,1425,20-08-22
MO,72964,823142,0,1419,20-08-21
MO,71733,814141,0,1417,20-08-20
MO,70675,804120,0,1414,20-08-19
MO,69417,798064,0,1402,20-08-18
MO,68623,789994,0,1396,20-08-17
MO,67475,778143,0,1367,20-08-16
MO,66397,769044,0,1346,20-08-15
MO,65270,759599,0,1335,20-08-14
MO,63797,747560,0,1325,20-08-13
MO,62530,736051,0,1323,20-08-12
MO,60935,726285,0,1312,20-08-11
MO,59954,709964,0,1307,20-08-10
MO,57379,695361,0,1301,20-08-09
MO,57379,695361,0,1301,20-08-08
MO,57379,695361,0,1301,20-08-07
MO,56383,685928,0,1280,20-08-06
MO,55321,675253,0,1272,20-08-05
MO,54080,667443,0,1266,20-08-04
MO,52887,660061,0,1255,20-08-03
MO,51840,650627,0,1253,20-08-02
MO,51258,645487,0,1253,20-08-01
MO,50323,636450,0,1243,20-07-31
MO,48834,626299,0,1233,20-07-30
MO,46750,614149,0,1220,20-07-29
MO,44823,608101,0,1213,20-07-28
MO,43050,598854,0,1201,20-07-27
MO,41927,585024,0,1197,20-07-26
MO,40709,579012,0,1182,20-07-25
MO,39352,573263,0,1178,20-07-24
MO,37700,565584,0,1179,20-07-23
MO,36063,553397,0,1159,20-07-22
MO,34762,545558,0,1143,20-07-21
MO,33624,538288,0,1132,20-07-20
MO,33094,525985,0,1129,20-07-19
MO,32248,518628,0,1130,20-07-18
MO,31288,506608,0,1121,20-07-17
MO,30422,498879,0,1113,20-07-16
MO,29714,488233,0,1102,20-07-15
MO,28826,476277,0,1093,20-07-14
MO,27890,467887,0,1083,20-07-13
MO,27443,458065,0,1069,20-07-12
MO,27133,447417,0,1069,20-07-11
MO,25999,428826,0,1051,20-07-10
MO,25999,428826,0,1051,20-07-09
MO,25204,417136,0,1046,20-07-08
MO,24629,410719,0,1042,20-07-07
MO,23856,402889,0,1028,20-07-06
MO,23436,396073,0,1028,20-07-05
MO,23215,389046,0,1027,20-07-04
MO,22830,382129,0,1026,20-07-03
MO,22283,375035,0,1022,20-07-02
MO,21927,367813,0,1017,20-07-01
MO,21551,351456,0,1015,20-06-30
MO,21043,346363,0,998,20-06-29
MO,20575,340598,0,997,20-06-28
MO,20261,335029,0,996,20-06-27
MO,19914,328704,0,990,20-06-26
MO,19421,322227,0,982,20-06-25
MO,18868,308156,0,975,20-06-24
MO,18143,299231,0,961,20-06-23
MO,18143,299231,0,961,20-06-22
MO,18003,297154,0,956,20-06-21
MO,17590,293525,0,955,20-06-20
MO,17201,289083,0,948,20-06-19
MO,16908,280434,0,946,20-06-18
MO,16625,268377,0,909,20-06-17
MO,16414,268377,0,882,20-06-16
MO,16189,263752,0,880,20-06-15
MO,15810,259679,0,879,20-06-14
MO,15810,253986,0,879,20-06-13
MO,15585,249550,0,872,20-06-12
MO,15390,243650,0,860,20-06-11
MO,15187,236442,0,848,20-06-10
MO,14913,230782,0,840,20-06-09
MO,14734,226727,0,819,20-06-08
MO,14553,222305,0,809,20-06-07
MO,14442,215623,0,809,20-06-06
MO,14253,210289,0,799,20-06-05
MO,14057,204604,0,786,20-06-04
MO,13767,197586,0,786,20-06-03
MO,13575,191855,0,783,20-06-02
MO,13327,186381,0,773,20-06-01
MO,13147,180414,0,772,20-05-31
MO,12962,172468,0,771,20-05-30
MO,12795,165055,0,738,20-05-29
MO,12673,158394,0,707,20-05-28
MO,12492,153029,0,696,20-05-27
MO,12291,148007,0,686,20-05-26
MO,12167,145218,0,685,20-05-25
MO,11988,139631,0,681,20-05-24
MO,11752,136552,0,676,20-05-23
MO,11558,161388,0,671,20-05-22
MO,11340,150752,0,661,20-05-21
MO,11232,150752,0,631,20-05-20
MO,11080,143030,0,616,20-05-19
MO,10945,140393,0,605,20-05-18
MO,10789,135466,0,594,20-05-17
MO,10675,128665,0,589,20-05-16
MO,10456,124002,0,576,20-05-15
MO,10317,116793,0,562,20-05-14
MO,10142,114000,0,542,20-05-13
MO,10006,111290,0,524,20-05-12
MO,9918,105702,0,488,20-05-11
MO,9844,105702,0,482,20-05-10
MO,9666,99232,0,472,20-05-09
MO,9489,99232,0,449,20-05-08
MO,9341,94281,0,418,20-05-07
MO,9102,91645,0,396,20-05-06
MO,8916,86150,0,377,20-05-05
MO,8754,82697,0,358,20-05-04
MO,8386,74590,0,352,20-05-03
MO,8154,74590,0,351,20-05-02
MO,7835,74590,0,337,20-05-01
MO,7562,73125,0,329,20-04-30
MO,7425,69734,0,318,20-04-29
MO,7303,66200,0,314,20-04-28
MO,7171,63935,0,288,20-04-27
MO,6997,62751,0,274,20-04-26
MO,6826,60392,0,273,20-04-25
MO,6625,58582,0,262,20-04-24
MO,6321,53129,0,218,20-04-23
MO,6137,52019,0,208,20-04-22
MO,5941,51179,0,189,20-04-21
MO,5807,50206,0,177,20-04-20
MO,5667,48242,0,176,20-04-19
MO,5517,48242,0,175,20-04-18
MO,5283,46434,0,165,20-04-17
MO,5111,45537,0,152,20-04-16
MO,4895,44117,0,147,20-04-15
MO,4686,43292,0,133,20-04-14
MO,4388,41040,0,114,20-04-13
MO,4160,41040,0,110,20-04-12
MO,4024,39148,0,109,20-04-11
MO,3799,36941,0,96,20-04-10
MO,3539,34955,0,77,20-04-09
MO,3327,30783,0,58,20-04-08
MO,3037,28932,0,53,20-04-07
MO,2722,27113,0,39,20-04-06
MO,2367,24882,0,34,20-04-05
MO,2291,22614,0,24,20-04-04
MO,2113,19357,0,19,20-04-03
MO,1834,17849,0,19,20-04-02
MO,1581,15846,0,18,20-04-01
MO,1327,14614,0,14,20-03-31
MO,1031,13204,0,13,20-03-30
MO,838,11547,0,10,20-03-29
MO,838,10082,0,10,20-03-28
MO,669,369,0,8,20-03-27
MO,502,369,0,8,20-03-26
MO,356,369,0,8,20-03-25
MO,183,369,0,3,20-03-24
MO,183,369,0,3,20-03-23
MO,90,369,0,3,20-03-22
MO,73,369,0,3,20-03-21
MO,47,369,0,1,20-03-20
MO,24,308,0,1,20-03-19
MO,13,253,0,0,20-03-18
MO,8,207,0,0,20-03-17
MO,6,164,0,0,20-03-16
MO,5,122,0,0,20-03-15
MO,4,90,0,0,20-03-14
MO,2,71,0,0,20-03-13
MO,1,64,0,0,20-03-12
MO,1,0,0,0,20-03-11
MO,1,0,0,0,20-03-10
MO,1,0,0,0,20-03-09
MO,1,0,0,0,20-03-08
MO,0,0,0,0,20-03-07
MP,145,17429,4,2,21-03-07
MP,144,17429,4,2,21-03-06
MP,144,17429,4,2,21-03-05
MP,144,17429,4,2,21-03-04
MP,144,17429,4,2,21-03-03
MP,143,17429,4,2,21-03-02
MP,143,17429,4,2,21-03-01
MP,143,17429,4,2,21-02-28
MP,143,17429,4,2,21-02-27
MP,143,17429,4,2,21-02-26
MP,143,17429,4,2,21-02-25
MP,143,17429,4,2,21-02-24
MP,143,17429,4,2,21-02-23
